or,xg,yg,fa,fa_err,xm,ym,hdtbm,te,ba
      15.958333,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.158333,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      56.621395,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      -0.200000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      56.621372,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      15.975000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.158333,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      58.011353,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      -0.200000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      58.009426,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      15.991667,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.158333,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      60.359631,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      -0.200000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      60.368275,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.008333,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.158333,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      63.398792,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      -0.200000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      63.553646,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.025000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.158333,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      67.249130,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      -0.200000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      67.261047,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.041667,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.158333,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      71.527313,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      -0.200000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      71.530273,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.058333,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.158333,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      76.011772,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      -0.200000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      76.028847,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.075000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.158333,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      80.355415,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      -0.200000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      80.360649,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.091667,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.158333,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      84.297340,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      -0.200000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      84.285172,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.108333,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.158333,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      87.585083,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      -0.200000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      87.581390,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
